timestamp,buy_box,visibility_order,condizione,venduto_da,spedito_da,num_valutazioni,valutazioni_positive,prezzo,qta_min,prezzo_prod_venduto,tipo_spedizione,prezzo_spedizione,prezzo_totale,dif_prezzo,dif_prezzo_sped,dif_prezzo_tot,g_cons_min,g_cons_max,g_spedizione,g_cons_vel_min,g_cons_vel_max,g_spedizione_vel,spedizione_consegna,condizione_usato,stelle,delta_consegna,delta_num_val,delta_val_pos(%),rapp_piu_basso,fba,vend_amazon
2022-02-24T18:00:06,0,45,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7276,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",5,6,1,0,0,0,Spedizione GRATUITA: 1 - 2 mar Maggiori informazioni, ,"4,5",1,33916,4,"1,16",FALSE,FALSE
2022-02-24T18:00:06,0,46,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7276,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,91",6,8,2,0,0,0,"Consegna a 4,90 € : 2 - 4 mar Maggiori informazioni", ,"4,5",2,33916,4,"1,33",FALSE,FALSE
2022-02-24T18:00:06,0,47,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7276,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,91",6,8,2,0,0,0,"Consegna a 4,90 € : 2 - 4 mar Maggiori informazioni", ,"4,5",2,33916,4,"1,33",FALSE,FALSE
2022-02-24T18:00:06,0,48,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7276,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,91",6,8,2,0,0,0,"Consegna a 4,90 € : 2 - 4 mar Maggiori informazioni", ,"4,5",2,33916,4,"1,33",FALSE,FALSE
2022-02-25T12:00:36,1,0,Nuovo,Amazon,Amazon,40988,0,21,1,21,Gratuita,0,21,3,0,"0,51",4,4,0,0,0,0,"Spedizione GRATUITA: martedì, 1 mar sul tuo primo ordine idoneo.", ,5,0,258,100,"1,02",TRUE,TRUE
2022-02-25T12:00:36,0,1,Nuovo,pb ReCommerce IT,Amazon,4905,100,"20,48",1,"20,48",Gratuita,0,"20,48","2,48",0,0,18,18,0,12,14,2,"Spedizione GRATUITA: martedì, 15 mar sul tuo primo ordine idoneo. Consegna più veloce: 9 - 11 mar Maggiori informazioni", ,5,8,36341,0,1,TRUE,FALSE
2022-02-25T12:00:36,0,2,Nuovo,Rck Store,Rck Store,7149,96,"20,49",2,"40,98",Gratuita,0,"40,98","2,48",0,"20,49",6,7,1,4,6,2,Spedizione GRATUITA: 3 - 4 mar Maggiori informazioni Consegna più veloce: 1 - 3 mar Maggiori informazioni, ,"4,5",0,34097,4,2,FALSE,FALSE
2022-02-25T12:00:36,0,3,Nuovo,ROCARD,ROCARD,15589,99,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",5,5,0,0,0,0,"Spedizione GRATUITA: mercoledì, 2 mar Maggiori informazioni", ,5,1,25657,1,"1,02",FALSE,FALSE
2022-02-25T12:00:36,0,4,Nuovo,Tipiliano,Tipiliano,41246,96,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,5,2,0,4,"1,02",FALSE,FALSE
2022-02-25T12:00:36,0,5,Nuovo,3P SHOP,3P SHOP,15436,97,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",5,5,0,0,0,0,"Spedizione GRATUITA: mercoledì, 2 mar Maggiori informazioni", ,5,1,25810,3,"1,02",FALSE,FALSE
2022-02-25T12:00:36,0,6,Nuovo,Mondo Copie,Mondo Copie,1632,94,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",6,11,5,0,0,0,Spedizione GRATUITA: 3 - 8 mar Maggiori informazioni, ,"4,5",2,39614,6,"1,02",FALSE,FALSE
2022-02-25T12:00:36,0,7,Nuovo,JoeBreak2016,JoeBreak2016,5478,99,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,5,1,35768,1,"1,02",FALSE,FALSE
2022-02-25T12:00:36,0,8,Nuovo,Ristoservice,Ristoservice,759,86,21,1,21,Gratuita,0,21,3,0,"0,51",6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,"4,5",2,40487,14,"1,02",FALSE,FALSE
2022-02-25T12:00:36,0,9,Nuovo,breakshop,breakshop,4121,94,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"1,01",4,5,1,0,0,0,Spedizione GRATUITA: 1 - 2 mar Maggiori informazioni, ,"4,5",0,37125,6,"1,04",FALSE,FALSE
2022-02-25T12:00:36,0,10,Nuovo,SAPORE CAFFE,SAPORE CAFFE,771,100,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"1,01",6,11,5,4,6,2,Spedizione GRATUITA: 3 - 8 mar Maggiori informazioni Consegna più veloce: 1 - 3 mar Maggiori informazioni, ,5,0,40475,0,"1,04",FALSE,FALSE
2022-02-25T12:00:36,0,11,Nuovo,Top Cialde,Top Cialde,2977,99,22,1,22,Gratuita,0,22,4,0,"1,51",6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,5,2,38269,1,"1,07",FALSE,FALSE
2022-02-25T12:00:36,0,12,Nuovo,DadyBozzy,DadyBozzy,236,100,22,1,22,Gratuita,0,22,4,0,"1,51",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,5,1,41010,0,"1,07",FALSE,FALSE
2022-02-25T12:00:36,0,13,Nuovo,La Compagnia del caffè,La Compagnia del caffè,1496,92,"22,15",1,"22,15",Gratuita,0,"22,15","4,14",0,"1,66",5,7,2,5,5,0,"Spedizione GRATUITA: 2 - 4 mar Maggiori informazioni Consegna più veloce: mercoledì, 2 mar Maggiori informazioni", ,"4,5",1,39750,8,"1,08",FALSE,FALSE
2022-02-25T12:00:36,0,14,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,2,6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,"4,5",2,33958,4,"1,09",FALSE,FALSE
2022-02-25T12:00:36,0,15,Nuovo,ORMEOUTLET,ORMEOUTLET,3716,98,"22,9",1,"22,9",Gratuita,0,"22,9","4,89",0,"2,41",5,5,0,0,0,0,"Spedizione GRATUITA: mercoledì, 2 mar Maggiori informazioni", ,5,1,37530,2,"1,11",FALSE,FALSE
2022-02-25T12:00:36,0,16,Nuovo,L'Emporio del Caffè srl,L'Emporio del Caffè srl,1303,97,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"3,01",5,5,0,0,0,0,"Spedizione GRATUITA: mercoledì, 2 mar Maggiori informazioni", ,5,1,39943,3,"1,14",FALSE,FALSE
2022-02-25T12:00:36,0,17,Nuovo,Mokanet Store,Mokanet Store,2,100,"23,97",1,"23,97",Gratuita,0,"23,97","5,96",0,"3,48",5,10,5,0,0,0,Spedizione GRATUITA: 2 - 7 mar Maggiori informazioni, ,5,1,41244,0,"1,17",FALSE,FALSE
2022-02-25T12:00:36,0,18,Nuovo,Bacom,Bacom,14422,95,"23,99",1,"23,99",Gratuita,0,"23,99","5,98",0,"3,5",10,13,3,7,11,4,Spedizione GRATUITA: 7 - 10 mar Maggiori informazioni Consegna più veloce: 4 - 8 mar Maggiori informazioni, ,"4,5",3,26824,5,"1,17",FALSE,FALSE
2022-02-25T12:00:36,0,19,Nuovo,CAVEBA 2.0 SRL,CAVEBA 2.0 SRL,2752,97,"24,02",1,"24,02",Gratuita,0,"24,02","6,02",0,"3,53",6,7,1,0,0,0,Spedizione GRATUITA: 3 - 4 mar Maggiori informazioni, ,5,2,38494,3,"1,17",FALSE,FALSE
2022-02-25T12:00:36,0,20,Nuovo,Albaeleshop,Albaeleshop,257,95,"24,47",1,"24,47",Gratuita,0,"24,47","6,46",0,"3,98",10,13,3,0,0,0,Spedizione GRATUITA: 7 - 10 mar Maggiori informazioni, ,"4,5",6,40989,5,"1,19",FALSE,FALSE
2022-02-25T12:00:36,0,21,Nuovo,NONSOLO-INFORMATICA,NONSOLO-INFORMATICA,973,96,"24,95",1,"24,95",Gratuita,0,"24,95","6,94",0,"4,46",6,10,4,5,7,2,Spedizione GRATUITA: 3 - 7 mar Maggiori informazioni Consegna più veloce: 2 - 4 mar Maggiori informazioni, ,"4,5",1,40273,4,"1,21",FALSE,FALSE
2022-02-25T12:00:36,0,22,Nuovo,CaffèNapoletano,CaffèNapoletano,1169,96,18,1,18,A Pagamento,7,25,0,7,"4,51",5,7,2,0,0,0,"Consegna a 7,00 € : 2 - 4 mar Maggiori informazioni", ,"4,5",1,40077,4,"1,22",FALSE,FALSE
2022-02-25T12:00:36,0,23,Nuovo,LAGE,LAGE,9174,98,"25,53",1,"25,53",Gratuita,0,"25,53","7,53",0,"5,05",5,7,2,0,0,0,Spedizione GRATUITA: 2 - 4 mar Maggiori informazioni, ,5,1,32072,2,"1,24",FALSE,FALSE
2022-02-25T12:00:36,0,24,Nuovo,CoffeeWeb,CoffeeWeb,9,56,"19,67",1,"19,67",A Pagamento,"5,99","25,66","1,67","5,99","5,18",13,13,0,7,10,3,"Consegna a 5,99 € : giovedì, 10 mar Maggiori informazioni Consegna più veloce: 4 - 7 mar Maggiori informazioni", ,"3,5",3,41237,44,"1,25",FALSE,FALSE
2022-02-25T12:00:36,0,25,Nuovo,Eurochibi MegaStore,Eurochibi MegaStore,629,100,"19,64",1,"19,64",A Pagamento,"6,5","26,14","1,64","6,5","5,66",5,7,2,0,0,0,"Consegna a 6,50 € : 2 - 4 mar Maggiori informazioni", ,5,1,40617,0,"1,27",FALSE,FALSE
2022-02-25T12:00:36,0,26,Nuovo,Olico.it,Olico.it,614,96,"21,9",1,"21,9",A Pagamento,"6,9","28,79","3,89","6,9","8,3",4,6,2,0,0,0,"Consegna a 6,90 € : 1 - 3 mar Maggiori informazioni", ,"4,5",0,40632,4,"1,4",FALSE,FALSE
2022-02-25T12:00:36,0,27,Nuovo,JSD-Store,JSD-Store,1231,87,24,1,24,A Pagamento,5,29,6,5,"8,52",10,13,3,0,0,0,"Consegna a 5,00 € : 7 - 10 mar Maggiori informazioni", ,"4,5",6,40015,13,"1,41",FALSE,FALSE
2022-02-25T12:00:36,0,28,Nuovo,Saida Gusto Espresso,Saida Gusto Espresso,19,89,"23,6",1,"23,6",A Pagamento,"7,99","31,59","5,6","7,99","11,11",5,6,1,0,0,0,"Consegna a 7,99 € : 2 - 3 mar Maggiori informazioni", ,"4,5",1,41227,11,"1,54",FALSE,FALSE
2022-02-25T12:00:36,0,29,Nuovo,CaffeinaStoreShop,CaffeinaStoreShop,0,0,26,1,26,A Pagamento,"7,5","33,5",8,"7,5","13,02",6,7,1,0,0,0,"Consegna a 7,50 € : 3 - 4 mar Maggiori informazioni", ,0,2,41246,100,"1,63",FALSE,FALSE
2022-02-25T12:00:36,0,30,Nuovo,Tecmedia,Tecmedia,87,96,"29,9",1,"29,9",A Pagamento,"9,32","39,22","11,89","9,32","18,73",6,11,5,0,0,0,"Consegna a 9,32 € : 3 - 8 mar Maggiori informazioni", ,"4,5",2,41159,4,"1,91",FALSE,FALSE
2022-02-25T12:00:36,0,31,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,2,6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,"4,5",2,33958,4,"1,09",FALSE,FALSE
2022-02-25T12:00:36,0,32,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,2,6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,"4,5",2,33958,4,"1,09",FALSE,FALSE
2022-02-25T12:00:36,0,33,Nuovo,DadyBozzy,DadyBozzy,236,100,"22,5",1,"22,5",Gratuita,0,"22,5","4,5",0,"2,01",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,5,1,41010,0,"1,09",FALSE,FALSE
2022-02-25T12:00:36,0,34,Nuovo,JoeBreak2016,JoeBreak2016,5478,99,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"3,01",5,5,0,0,0,0,"Spedizione GRATUITA: mercoledì, 2 mar Maggiori informazioni", ,5,1,35768,1,"1,14",FALSE,FALSE
2022-02-25T12:00:36,0,35,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,"4,5",1,33958,4,"1,16",FALSE,FALSE
2022-02-25T12:00:36,0,36,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,"4,5",1,33958,4,"1,16",FALSE,FALSE
2022-02-25T12:00:36,0,37,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,"4,5",1,33958,4,"1,16",FALSE,FALSE
2022-02-25T12:00:36,0,38,Nuovo,DadyBozzy,DadyBozzy,236,100,"24,5",1,"24,5",Gratuita,0,"24,5","6,5",0,"4,01",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,5,1,41010,0,"1,19",FALSE,FALSE
2022-02-25T12:00:36,0,39,Nuovo,CaffèNapoletano,CaffèNapoletano,1169,96,"27,99",1,"27,99",Gratuita,0,"27,99","9,98",0,"7,5",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,"4,5",1,40077,4,"1,36",FALSE,FALSE
2022-02-25T12:00:36,0,40,Nuovo,dolciaveja,dolciaveja,823,94,"27,39",1,"27,39",A Pagamento,"14,52","41,91","9,39","14,52","21,42",6,10,4,0,0,0,"Consegna a 14,52 € : 3 - 7 mar Maggiori informazioni", ,"4,5",2,40423,6,"2,04",FALSE,FALSE
2022-02-25T12:00:36,0,41,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,"4,5",1,33958,4,"1,16",FALSE,FALSE
2022-02-25T12:00:36,0,42,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,"4,5",1,33958,4,"1,16",FALSE,FALSE
2022-02-25T12:00:36,0,43,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,"4,5",1,33958,4,"1,16",FALSE,FALSE
2022-02-25T12:00:36,0,44,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"23,89",1,"23,89",Gratuita,0,"23,89","5,89",0,"3,41",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,"4,5",1,33958,4,"1,16",FALSE,FALSE
2022-02-25T12:00:36,0,45,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,91",6,10,4,0,0,0,"Consegna a 4,90 € : 3 - 7 mar Maggiori informazioni", ,"4,5",2,33958,4,"1,33",FALSE,FALSE
2022-02-25T12:00:36,0,46,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,91",6,10,4,0,0,0,"Consegna a 4,90 € : 3 - 7 mar Maggiori informazioni", ,"4,5",2,33958,4,"1,33",FALSE,FALSE
2022-02-25T12:00:36,0,47,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7288,96,"22,49",1,"22,49",A Pagamento,"4,9","27,39","4,48","4,9","6,91",6,10,4,0,0,0,"Consegna a 4,90 € : 3 - 7 mar Maggiori informazioni", ,"4,5",2,33958,4,"1,33",FALSE,FALSE
2022-02-25T18:00:07,1,0,Nuovo,Amazon,Amazon,41019,0,21,1,21,Gratuita,0,21,3,0,"0,51",4,4,0,0,0,0,"Spedizione GRATUITA: martedì, 1 mar sul tuo primo ordine idoneo.", ,5,0,255,100,"1,02",TRUE,TRUE
2022-02-25T18:00:07,0,1,Nuovo,pb ReCommerce IT,Amazon,4908,100,"20,48",1,"20,48",Gratuita,0,"20,48","2,48",0,0,19,19,0,13,17,4,"Spedizione GRATUITA: mercoledì, 16 mar sul tuo primo ordine idoneo. Consegna più veloce: 10 - 14 mar Maggiori informazioni", ,5,9,36366,0,1,TRUE,FALSE
2022-02-25T18:00:07,0,2,Nuovo,Rck Store,Rck Store,7149,96,"20,49",2,"40,98",Gratuita,0,"40,98","2,48",0,"20,49",6,7,1,4,6,2,Spedizione GRATUITA: 3 - 4 mar Maggiori informazioni Consegna più veloce: 1 - 3 mar Maggiori informazioni, ,"4,5",0,34125,4,2,FALSE,FALSE
2022-02-25T18:00:07,0,3,Nuovo,Tipiliano,Tipiliano,41274,96,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,5,2,0,4,"1,02",FALSE,FALSE
2022-02-25T18:00:07,0,4,Nuovo,3P SHOP,3P SHOP,15436,97,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",5,5,0,0,0,0,"Spedizione GRATUITA: mercoledì, 2 mar Maggiori informazioni", ,5,1,25838,3,"1,02",FALSE,FALSE
2022-02-25T18:00:07,0,5,Nuovo,ROCARD,ROCARD,15590,99,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",5,5,0,0,0,0,"Spedizione GRATUITA: mercoledì, 2 mar Maggiori informazioni", ,5,1,25684,1,"1,02",FALSE,FALSE
2022-02-25T18:00:07,0,6,Nuovo,JoeBreak2016,JoeBreak2016,5478,99,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,5,1,35796,1,"1,02",FALSE,FALSE
2022-02-25T18:00:07,0,7,Nuovo,Mondo Copie,Mondo Copie,1632,94,"20,99",1,"20,99",Gratuita,0,"20,99","2,98",0,"0,5",6,11,5,0,0,0,Spedizione GRATUITA: 3 - 8 mar Maggiori informazioni, ,"4,5",2,39642,6,"1,02",FALSE,FALSE
2022-02-25T18:00:07,0,8,Nuovo,Ristoservice,Ristoservice,759,86,21,1,21,Gratuita,0,21,3,0,"0,51",6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,"4,5",2,40515,14,"1,02",FALSE,FALSE
2022-02-25T18:00:07,0,9,Nuovo,breakshop,breakshop,4121,94,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"1,01",4,5,1,0,0,0,Spedizione GRATUITA: 1 - 2 mar Maggiori informazioni, ,"4,5",0,37153,6,"1,04",FALSE,FALSE
2022-02-25T18:00:07,0,10,Nuovo,SAPORE CAFFE,SAPORE CAFFE,771,100,"21,5",1,"21,5",Gratuita,0,"21,5","3,5",0,"1,01",6,11,5,4,6,2,Spedizione GRATUITA: 3 - 8 mar Maggiori informazioni Consegna più veloce: 1 - 3 mar Maggiori informazioni, ,5,0,40503,0,"1,04",FALSE,FALSE
2022-02-25T18:00:07,0,11,Nuovo,Top Cialde,Top Cialde,2977,99,22,1,22,Gratuita,0,22,4,0,"1,51",6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,5,2,38297,1,"1,07",FALSE,FALSE
2022-02-25T18:00:07,0,12,Nuovo,DadyBozzy,DadyBozzy,236,100,22,1,22,Gratuita,0,22,4,0,"1,51",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,5,1,41038,0,"1,07",FALSE,FALSE
2022-02-25T18:00:07,0,13,Nuovo,La Compagnia del caffè,La Compagnia del caffè,1496,92,"22,15",1,"22,15",Gratuita,0,"22,15","4,14",0,"1,66",5,7,2,6,6,0,"Spedizione GRATUITA: 2 - 4 mar Maggiori informazioni Consegna più veloce: giovedì, 3 mar Maggiori informazioni", ,"4,5",2,39778,8,"1,08",FALSE,FALSE
2022-02-25T18:00:07,0,14,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7296,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,2,6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,"4,5",2,33978,4,"1,09",FALSE,FALSE
2022-02-25T18:00:07,0,15,Nuovo,ORMEOUTLET,ORMEOUTLET,3716,98,"22,9",1,"22,9",Gratuita,0,"22,9","4,89",0,"2,41",5,5,0,0,0,0,"Spedizione GRATUITA: mercoledì, 2 mar Maggiori informazioni", ,5,1,37558,2,"1,11",FALSE,FALSE
2022-02-25T18:00:07,0,16,Nuovo,L'Emporio del Caffè srl,L'Emporio del Caffè srl,1303,97,"23,5",1,"23,5",Gratuita,0,"23,5","5,5",0,"3,01",5,5,0,0,0,0,"Spedizione GRATUITA: mercoledì, 2 mar Maggiori informazioni", ,5,1,39971,3,"1,14",FALSE,FALSE
2022-02-25T18:00:07,0,17,Nuovo,Mokanet Store,Mokanet Store,2,100,"23,97",1,"23,97",Gratuita,0,"23,97","5,96",0,"3,48",5,10,5,0,0,0,Spedizione GRATUITA: 2 - 7 mar Maggiori informazioni, ,5,1,41272,0,"1,17",FALSE,FALSE
2022-02-25T18:00:07,0,18,Nuovo,Bacom,Bacom,14423,95,"23,99",1,"23,99",Gratuita,0,"23,99","5,98",0,"3,5",10,13,3,7,11,4,Spedizione GRATUITA: 7 - 10 mar Maggiori informazioni Consegna più veloce: 4 - 8 mar Maggiori informazioni, ,"4,5",3,26851,5,"1,17",FALSE,FALSE
2022-02-25T18:00:07,0,19,Nuovo,CAVEBA 2.0 SRL,CAVEBA 2.0 SRL,2752,97,"24,02",1,"24,02",Gratuita,0,"24,02","6,02",0,"3,53",6,7,1,0,0,0,Spedizione GRATUITA: 3 - 4 mar Maggiori informazioni, ,5,2,38522,3,"1,17",FALSE,FALSE
2022-02-25T18:00:07,0,20,Nuovo,Albaeleshop,Albaeleshop,257,95,"24,47",1,"24,47",Gratuita,0,"24,47","6,46",0,"3,98",10,13,3,0,0,0,Spedizione GRATUITA: 7 - 10 mar Maggiori informazioni, ,"4,5",6,41017,5,"1,19",FALSE,FALSE
2022-02-25T18:00:07,0,21,Nuovo,NONSOLO-INFORMATICA,NONSOLO-INFORMATICA,972,97,"24,95",1,"24,95",Gratuita,0,"24,95","6,94",0,"4,46",6,10,4,5,7,2,Spedizione GRATUITA: 3 - 7 mar Maggiori informazioni Consegna più veloce: 2 - 4 mar Maggiori informazioni, ,5,1,40302,3,"1,21",FALSE,FALSE
2022-02-25T18:00:07,0,22,Nuovo,CaffèNapoletano,CaffèNapoletano,1169,96,18,1,18,A Pagamento,7,25,0,7,"4,51",5,7,2,0,0,0,"Consegna a 7,00 € : 2 - 4 mar Maggiori informazioni", ,"4,5",1,40105,4,"1,22",FALSE,FALSE
2022-02-25T18:00:07,0,23,Nuovo,LAGE,LAGE,9174,98,"25,53",1,"25,53",Gratuita,0,"25,53","7,53",0,"5,05",5,7,2,0,0,0,Spedizione GRATUITA: 2 - 4 mar Maggiori informazioni, ,5,1,32100,2,"1,24",FALSE,FALSE
2022-02-25T18:00:07,0,24,Nuovo,CoffeeWeb,CoffeeWeb,9,56,"19,67",1,"19,67",A Pagamento,"5,99","25,66","1,67","5,99","5,18",13,13,0,7,10,3,"Consegna a 5,99 € : giovedì, 10 mar Maggiori informazioni Consegna più veloce: 4 - 7 mar Maggiori informazioni", ,"3,5",3,41265,44,"1,25",FALSE,FALSE
2022-02-25T18:00:07,0,25,Nuovo,Eurochibi MegaStore,Eurochibi MegaStore,629,100,"19,64",1,"19,64",A Pagamento,"6,5","26,14","1,64","6,5","5,66",5,7,2,0,0,0,"Consegna a 6,50 € : 2 - 4 mar Maggiori informazioni", ,5,1,40645,0,"1,27",FALSE,FALSE
2022-02-25T18:00:07,0,26,Nuovo,Olico.it,Olico.it,614,96,"21,9",1,"21,9",A Pagamento,"6,9","28,79","3,89","6,9","8,3",4,6,2,0,0,0,"Consegna a 6,90 € : 1 - 3 mar Maggiori informazioni", ,"4,5",0,40660,4,"1,4",FALSE,FALSE
2022-02-25T18:00:07,0,27,Nuovo,JSD-Store,JSD-Store,1231,87,24,1,24,A Pagamento,5,29,6,5,"8,52",10,13,3,0,0,0,"Consegna a 5,00 € : 7 - 10 mar Maggiori informazioni", ,"4,5",6,40043,13,"1,41",FALSE,FALSE
2022-02-25T18:00:07,0,28,Nuovo,Saida Gusto Espresso,Saida Gusto Espresso,19,89,"23,6",1,"23,6",A Pagamento,"7,99","31,59","5,6","7,99","11,11",5,6,1,0,0,0,"Consegna a 7,99 € : 2 - 3 mar Maggiori informazioni", ,"4,5",1,41255,11,"1,54",FALSE,FALSE
2022-02-25T18:00:07,0,29,Nuovo,CaffeinaStoreShop,CaffeinaStoreShop,0,0,26,1,26,A Pagamento,"7,5","33,5",8,"7,5","13,02",6,7,1,0,0,0,"Consegna a 7,50 € : 3 - 4 mar Maggiori informazioni", ,0,2,41274,100,"1,63",FALSE,FALSE
2022-02-25T18:00:07,0,30,Nuovo,Tecmedia,Tecmedia,87,96,"29,9",1,"29,9",A Pagamento,"9,32","39,22","11,89","9,32","18,73",6,11,5,0,0,0,"Consegna a 9,32 € : 3 - 8 mar Maggiori informazioni", ,"4,5",2,41187,4,"1,91",FALSE,FALSE
2022-02-25T18:00:07,0,31,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7296,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,2,6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,"4,5",2,33978,4,"1,09",FALSE,FALSE
2022-02-25T18:00:07,0,32,Nuovo,BELOTTI DISTRIBUTION,BELOTTI DISTRIBUTION,7296,96,"22,49",1,"22,49",Gratuita,0,"22,49","4,48",0,2,6,6,0,0,0,0,"Spedizione GRATUITA: giovedì, 3 mar Maggiori informazioni", ,"4,5",2,33978,4,"1,09",FALSE,FALSE
2022-02-25T18:00:07,0,33,Nuovo,DadyBozzy,DadyBozzy,236,100,"22,5",1,"22,5",Gratuita,0,"22,5","4,5",0,"2,01",5,6,1,0,0,0,Spedizione GRATUITA: 2 - 3 mar Maggiori informazioni, ,5,1,41038,0,"1,09",FALSE,FALSE
